lecture_id,article_id,rate,mention_assignment,mention_teamwork,mention_grading,mention_attendance,mention_exam,mention_teaching,calibrated_assignment_low_score,calibrated_assignment_high_score,calibrated_teamwork_low_score,calibrated_teamwork_high_score,calibrated_grading_generous_score,calibrated_grading_strict_score,calibrated_attendance_light_score,calibrated_attendance_strict_score,calibrated_exam_light_score,calibrated_exam_heavy_score,calibrated_text_assignment_tfidf,calibrated_text_teamwork_tfidf,calibrated_text_grading_tfidf,calibrated_text_attendance_tfidf,calibrated_text_exam_tfidf,calibrated_text_teaching_tfidf
2086898,7958343,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.416358,0.382407,0,0,0,0,0.14419,0.035318
2086898,7957797,4.0,1,0,0,0,1,1,0.614197,0.385803,0,0,0,0,0,0,0.416358,0.382407,0.021469,0,0,0,0.14419,0.035318
2086898,7957204,4.0,1,0,1,0,1,0,0.614197,0.385803,0,0,0.734568,0.265433,0,0,0.416358,0.382407,0.021469,0,0.038344,0,0.14419,0
2086898,7933992,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035318
2086898,7744956,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.416358,0.382407,0,0,0,0,0.14419,0
2086898,7728222,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.416358,0.382407,0,0,0,0,0.14419,0.035318
2086898,7676557,3.0,0,0,1,0,1,1,0,0,0,0,0.734568,0.265433,0,0,0.416358,0.382407,0,0,0.038344,0,0.14419,0.035318
2086898,7665943,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086898,7649443,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035318
2086898,7644960,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035318
2086898,7524275,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.416358,0.382407,0,0,0,0,0.14419,0.035318
2086898,7518315,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.416358,0.382407,0,0,0,0,0.14419,0
2086901,8097822,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066482
2086901,8096415,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066482
2086901,8012681,5.0,1,0,1,0,0,1,0.720472,0.279527,0,0,0.940945,0.059055,0,0,0,0,0.064408,0,0.064312,0,0,0.066482
2086901,7790543,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066482
2086901,7779410,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.562598,0.222047,0,0,0,0,0.124687,0.066482
2086901,7732631,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.562598,0.222047,0,0,0,0,0.124687,0
2086901,7688486,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066482
2086901,7479082,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086901,7457912,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.562598,0.222047,0,0,0,0,0.124687,0.066482
2086901,7386919,5.0,1,0,1,0,1,1,0.720472,0.279527,0,0,0.940945,0.059055,0,0,0.562598,0.222047,0.064408,0,0.064312,0,0.124687,0.066482
2086901,7385694,5.0,1,0,1,0,1,1,0.720472,0.279527,0,0,0.940945,0.059055,0,0,0.562598,0.222047,0.064408,0,0.064312,0,0.124687,0.066482
2086901,7218782,5.0,0,0,0,1,1,1,0,0,0,0,0,0,0.15748,0.661417,0.562598,0.222047,0,0,0,0.0,0.124687,0.066482
2086901,7102291,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066482
2086901,7102278,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066482
2086901,7097431,5.0,0,0,1,0,0,1,0,0,0,0,0.940945,0.059055,0,0,0,0,0,0,0.064312,0,0,0.066482
2086901,7067680,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086901,7064124,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066482
2086901,7005027,5.0,0,0,1,0,0,1,0,0,0,0,0.940945,0.059055,0,0,0,0,0,0,0.064312,0,0,0.066482
2086901,6981293,5.0,1,0,0,1,0,1,0.720472,0.279527,0,0,0,0,0.15748,0.661417,0,0,0.064408,0,0,0.0,0,0.066482
2086901,6981252,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066482
2086902,6682553,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.729885,0.022988,0,0,0,0,0.056658,0
2086902,6663134,5.0,0,0,1,0,0,1,0,0,0,0,0.649425,0.350575,0,0,0,0,0,0,0.097257,0,0,0.034285
2086902,6639599,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0.017241,0.965517,0,0,0,0,0,0.0,0,0.034285
2086902,6635847,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034285
2086902,6533789,5.0,0,0,1,0,0,1,0,0,0,0,0.649425,0.350575,0,0,0,0,0,0,0.097257,0,0,0.034285
2086902,6463751,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.729885,0.022988,0,0,0,0,0.056658,0
2086902,6457676,3.0,0,0,1,0,1,1,0,0,0,0,0.649425,0.350575,0,0,0.729885,0.022988,0,0,0.097257,0,0.056658,0.034285
2086902,6434501,5.0,0,0,1,0,0,1,0,0,0,0,0.649425,0.350575,0,0,0,0,0,0,0.097257,0,0,0.034285
2086902,6372441,3.0,1,0,0,0,1,1,0.609196,0.390804,0,0,0,0,0,0,0.729885,0.022988,0.021469,0,0,0,0.056658,0.034285
2086902,6364183,4.0,0,1,0,0,0,0,0,0,0.367816,0.632184,0,0,0,0,0,0,0,0.044019,0,0,0,0
2086902,6336461,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034285
2086902,6274934,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034285
2086902,6272756,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086902,6200028,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086902,6144013,4.0,0,0,1,0,1,1,0,0,0,0,0.649425,0.350575,0,0,0.729885,0.022988,0,0,0.097257,0,0.056658,0.034285
2086902,5806475,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.729885,0.022988,0,0,0,0,0.056658,0.034285
2086902,5791149,5.0,0,0,1,0,0,1,0,0,0,0,0.649425,0.350575,0,0,0,0,0,0,0.097257,0,0,0.034285
2086902,5617657,4.0,1,0,0,0,0,1,0.609196,0.390804,0,0,0,0,0,0,0,0,0.021469,0,0,0,0,0.034285
2086902,5591189,1.0,0,0,1,0,1,1,0,0,0,0,0.649425,0.350575,0,0,0.729885,0.022988,0,0,0.097257,0,0.056658,0.034285
2086902,5226582,2.0,0,0,1,1,0,1,0,0,0,0,0.649425,0.350575,0.017241,0.965517,0,0,0,0,0.097257,0.0,0,0.034285
2086904,5693991,1.0,0,0,1,0,0,1,0,0,0,0,0.471015,0.528985,0,0,0,0,0,0,0.096731,0,0,0.0
2086904,5686535,1.0,1,0,0,0,1,0,0.188406,0.811594,0,0,0,0,0,0,0.78913,0.133333,0.021469,0,0,0,0.012178,0
2086904,5462855,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2086904,5432122,1.0,1,1,0,0,0,1,0.188406,0.811594,0.115943,0.884057,0,0,0,0,0,0,0.021469,0.015127,0,0,0,0.0
2086904,5349164,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0.065218,0.876812,0.78913,0.133333,0,0,0,0.0,0.012178,0
2086904,5311319,5.0,1,0,1,0,1,1,0.188406,0.811594,0,0,0.471015,0.528985,0,0,0.78913,0.133333,0.021469,0,0.096731,0,0.012178,0.0
2086904,4764029,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2086904,4308935,1.0,1,1,1,0,1,0,0.188406,0.811594,0.115943,0.884057,0.471015,0.528985,0,0,0.78913,0.133333,0.021469,0.015127,0.096731,0,0.012178,0
2086904,4301806,2.0,1,0,1,0,1,1,0.188406,0.811594,0,0,0.471015,0.528985,0,0,0.78913,0.133333,0.021469,0,0.096731,0,0.012178,0.0
2086904,4288086,1.0,1,0,1,0,0,0,0.188406,0.811594,0,0,0.471015,0.528985,0,0,0,0,0.021469,0,0.096731,0,0,0
2086904,4282759,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086904,4265984,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086904,4263613,1.0,0,0,1,0,0,0,0,0,0,0,0.471015,0.528985,0,0,0,0,0,0,0.096731,0,0,0
2086904,4255131,2.0,0,0,1,0,1,1,0,0,0,0,0.471015,0.528985,0,0,0.78913,0.133333,0,0,0.096731,0,0.012178,0.0
2086904,4245972,1.0,0,0,1,0,0,0,0,0,0,0,0.471015,0.528985,0,0,0,0,0,0,0.096731,0,0,0
2086904,4221482,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086904,4075017,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2086904,4001245,4.0,0,0,1,0,0,1,0,0,0,0,0.471015,0.528985,0,0,0,0,0,0,0.096731,0,0,0.0
2086904,4000797,3.0,1,1,0,0,1,1,0.188406,0.811594,0.115943,0.884057,0,0,0,0,0.78913,0.133333,0.021469,0.015127,0,0,0.012178,0.0
2086904,3592688,1.0,1,0,0,0,0,1,0.188406,0.811594,0,0,0,0,0,0,0,0,0.021469,0,0,0,0,0.0
2086905,7954643,5.0,1,0,1,0,0,1,0.146552,0.853448,0,0,0.637931,0.362069,0,0,0,0,0.064408,0,0.097257,0,0,0.0
2086905,7949660,5.0,1,0,0,0,1,1,0.146552,0.853448,0,0,0,0,0,0,0.669827,0.103017,0.064408,0,0,0,0.042439,0.0
2086905,7932895,4.0,1,0,0,0,1,1,0.146552,0.853448,0,0,0,0,0,0,0.669827,0.103017,0.064408,0,0,0,0.042439,0.0
2086905,7681626,2.0,0,0,1,0,1,1,0,0,0,0,0.637931,0.362069,0,0,0.669827,0.103017,0,0,0.097257,0,0.042439,0.0
2086905,7607663,5.0,1,0,1,0,1,1,0.146552,0.853448,0,0,0.637931,0.362069,0,0,0.669827,0.103017,0.064408,0,0.097257,0,0.042439,0.0
2086905,7446015,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.669827,0.103017,0,0,0,0,0.042439,0.0
2086905,7422727,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2086905,7383978,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2086905,7186448,2.0,1,0,1,0,1,1,0.146552,0.853448,0,0,0.637931,0.362069,0,0,0.669827,0.103017,0.064408,0,0.097257,0,0.042439,0.0
2086905,7109199,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2086905,7066241,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2086905,7054480,4.0,1,1,0,0,0,1,0.146552,0.853448,0.215518,0.784482,0,0,0,0,0,0,0.064408,0.026131,0,0,0,0.0
2086905,7046227,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.669827,0.103017,0,0,0,0,0.042439,0.0
2086905,7040999,4.0,1,0,0,0,1,1,0.146552,0.853448,0,0,0,0,0,0,0.669827,0.103017,0.064408,0,0,0,0.042439,0.0
2086905,6997668,3.0,1,0,1,0,0,1,0.146552,0.853448,0,0,0.637931,0.362069,0,0,0,0,0.064408,0,0.097257,0,0,0.0
2086905,6996929,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2086905,6973831,5.0,1,0,0,0,1,1,0.146552,0.853448,0,0,0,0,0,0,0.669827,0.103017,0.064408,0,0,0,0.042439,0.0
2086905,6918688,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2086905,6788493,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086905,6766324,5.0,0,1,0,0,0,1,0,0,0.215518,0.784482,0,0,0,0,0,0,0,0.026131,0,0,0,0.0
2086906,7392166,3.0,0,0,1,0,0,1,0,0,0,0,0.651515,0.348485,0,0,0,0,0,0,0.275548,0,0,0.0
2086906,7223520,5.0,0,0,1,0,1,1,0,0,0,0,0.651515,0.348485,0,0,0.965657,0.026263,0,0,0.275548,0,0.0,0.0
2086906,7218949,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2086906,6784185,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086906,6639172,5.0,0,1,1,0,0,1,0,0,0.282828,0.717172,0.651515,0.348485,0,0,0,0,0,0.06739,0.275548,0,0,0.0
2086906,6447241,5.0,1,1,1,0,1,1,0.111111,0.888889,0.282828,0.717172,0.651515,0.348485,0,0,0.965657,0.026263,0.081389,0.06739,0.275548,0,0.0,0.0
2086906,6442796,3.0,1,0,1,0,0,1,0.111111,0.888889,0,0,0.651515,0.348485,0,0,0,0,0.081389,0,0.275548,0,0,0.0
2086906,6441919,5.0,0,0,1,0,0,0,0,0,0,0,0.651515,0.348485,0,0,0,0,0,0,0.275548,0,0,0
2086906,6436872,1.0,1,0,1,0,0,1,0.111111,0.888889,0,0,0.651515,0.348485,0,0,0,0,0.081389,0,0.275548,0,0,0.0
2086906,6434537,1.0,0,0,1,0,0,0,0,0,0,0,0.651515,0.348485,0,0,0,0,0,0,0.275548,0,0,0
2086906,5997168,2.0,1,1,0,0,0,0,0.111111,0.888889,0.282828,0.717172,0,0,0,0,0,0,0.081389,0.06739,0,0,0,0
2086906,5483321,4.0,1,0,0,0,0,0,0.111111,0.888889,0,0,0,0,0,0,0,0,0.081389,0,0,0,0,0
2086906,5111173,5.0,1,1,1,0,0,1,0.111111,0.888889,0.282828,0.717172,0.651515,0.348485,0,0,0,0,0.081389,0.06739,0.275548,0,0,0.0
2086906,5062786,3.0,1,0,1,0,1,0,0.111111,0.888889,0,0,0.651515,0.348485,0,0,0.965657,0.026263,0.081389,0,0.275548,0,0.0,0
2086906,4825783,4.0,0,0,1,0,0,1,0,0,0,0,0.651515,0.348485,0,0,0,0,0,0,0.275548,0,0,0.0
2086906,4351214,5.0,1,0,0,0,0,1,0.111111,0.888889,0,0,0,0,0,0,0,0,0.081389,0,0,0,0,0.0
2086906,4316965,5.0,0,0,1,0,0,1,0,0,0,0,0.651515,0.348485,0,0,0,0,0,0,0.275548,0,0,0.0
2086906,4299791,5.0,1,1,1,0,0,1,0.111111,0.888889,0.282828,0.717172,0.651515,0.348485,0,0,0,0,0.081389,0.06739,0.275548,0,0,0.0
2086906,4254685,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2086906,4253309,4.0,1,0,0,0,0,1,0.111111,0.888889,0,0,0,0,0,0,0,0,0.081389,0,0,0,0,0.0
2086908,7348030,5.0,0,0,1,0,0,1,0,0,0,0,0.704762,0.295237,0,0,0,0,0,0,0.070236,0,0,0.068569
2086908,7306894,5.0,1,0,0,0,1,1,0.619047,0.380953,0,0,0,0,0,0,0.482857,0.31619,0.021469,0,0,0,0.060889,0.068569
2086908,7213189,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086908,7200077,4.0,0,0,1,0,1,0,0,0,0,0,0.704762,0.295237,0,0,0.482857,0.31619,0,0,0.070236,0,0.060889,0
2086908,7170451,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.482857,0.31619,0,0,0,0,0.060889,0.068569
2086908,6984680,4.0,1,0,0,0,1,1,0.619047,0.380953,0,0,0,0,0,0,0.482857,0.31619,0.021469,0,0,0,0.060889,0.068569
2086908,6798360,4.0,1,0,0,0,1,1,0.619047,0.380953,0,0,0,0,0,0,0.482857,0.31619,0.021469,0,0,0,0.060889,0.068569
2086908,6755384,4.0,1,0,0,0,0,1,0.619047,0.380953,0,0,0,0,0,0,0,0,0.021469,0,0,0,0,0.068569
2086908,6733106,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068569
2086908,6639967,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068569
2086908,6578572,3.0,0,0,1,1,1,1,0,0,0,0,0.704762,0.295237,0.147619,0.614286,0.482857,0.31619,0,0,0.070236,0.034431,0.060889,0.068569
2086908,6503995,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.482857,0.31619,0,0,0,0,0.060889,0.068569
2086908,6474655,5.0,0,0,1,0,1,1,0,0,0,0,0.704762,0.295237,0,0,0.482857,0.31619,0,0,0.070236,0,0.060889,0.068569
2086908,6463714,1.0,0,0,1,0,0,1,0,0,0,0,0.704762,0.295237,0,0,0,0,0,0,0.070236,0,0,0.068569
2086908,6444679,4.0,0,0,1,0,1,1,0,0,0,0,0.704762,0.295237,0,0,0.482857,0.31619,0,0,0.070236,0,0.060889,0.068569
2086908,6364496,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068569
2086908,6350320,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068569
2086908,6269980,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068569
2086908,6269687,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068569
2086908,6248942,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068569
2086910,7660687,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.563679,0.271226,0,0,0,0,0.239117,0
2086910,7529016,5.0,0,0,1,0,1,1,0,0,0,0,0.693396,0.306604,0,0,0.563679,0.271226,0,0,0.161569,0,0.239117,0.052075
2086910,7396605,4.0,1,0,0,1,1,1,0.792453,0.207547,0,0,0,0,0.216981,0.504717,0.563679,0.271226,0.143033,0,0,0.099637,0.239117,0.052075
2086910,7295933,5.0,1,1,0,0,1,1,0.792453,0.207547,0.353773,0.646226,0,0,0,0,0.563679,0.271226,0.143033,0.0,0,0,0.239117,0.052075
2086910,7283050,5.0,1,0,0,0,1,1,0.792453,0.207547,0,0,0,0,0,0,0.563679,0.271226,0.143033,0,0,0,0.239117,0.052075
2086910,7266006,4.0,1,0,0,0,1,1,0.792453,0.207547,0,0,0,0,0,0,0.563679,0.271226,0.143033,0,0,0,0.239117,0.052075
2086910,7217970,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.563679,0.271226,0,0,0,0,0.239117,0.052075
2086910,7170691,4.0,1,1,1,0,1,1,0.792453,0.207547,0.353773,0.646226,0.693396,0.306604,0,0,0.563679,0.271226,0.143033,0.0,0.161569,0,0.239117,0.052075
2086910,6996030,4.0,1,0,0,0,1,1,0.792453,0.207547,0,0,0,0,0,0,0.563679,0.271226,0.143033,0,0,0,0.239117,0.052075
2086910,6908810,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052075
2086910,6855217,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052075
2086910,6807069,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052075
2086910,6797600,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052075
2086910,6792001,5.0,1,0,1,0,1,0,0.792453,0.207547,0,0,0.693396,0.306604,0,0,0.563679,0.271226,0.143033,0,0.161569,0,0.239117,0
2086910,6695541,5.0,1,0,1,0,1,1,0.792453,0.207547,0,0,0.693396,0.306604,0,0,0.563679,0.271226,0.143033,0,0.161569,0,0.239117,0.052075
2086910,6665263,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052075
2086910,6476696,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.563679,0.271226,0,0,0,0,0.239117,0.052075
2086910,6454144,5.0,1,0,1,0,1,1,0.792453,0.207547,0,0,0.693396,0.306604,0,0,0.563679,0.271226,0.143033,0,0.161569,0,0.239117,0.052075
2086910,6442330,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052075
2086910,6442067,5.0,0,0,1,0,0,1,0,0,0,0,0.693396,0.306604,0,0,0,0,0,0,0.161569,0,0,0.052075
2086911,6965665,5.0,1,0,0,0,0,1,0.152672,0.847328,0,0,0,0,0,0,0,0,0.128815,0,0,0,0,0.035318
2086911,6939830,4.0,1,0,0,0,0,1,0.152672,0.847328,0,0,0,0,0,0,0,0,0.128815,0,0,0,0,0.035318
2086911,6835124,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035318
2086911,6811327,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035318
2086911,6778989,1.0,1,0,1,0,0,0,0.152672,0.847328,0,0,0.519084,0.480916,0,0,0,0,0.128815,0,0.161569,0,0,0
2086911,6705064,2.0,1,0,1,0,0,0,0.152672,0.847328,0,0,0.519084,0.480916,0,0,0,0,0.128815,0,0.161569,0,0,0
2086911,6634561,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.429389,0.366412,0,0,0,0,0.094892,0
2086911,6480547,3.0,1,0,0,0,0,1,0.152672,0.847328,0,0,0,0,0,0,0,0,0.128815,0,0,0,0,0.035318
2086911,6447587,5.0,1,0,0,0,1,1,0.152672,0.847328,0,0,0,0,0,0,0.429389,0.366412,0.128815,0,0,0,0.094892,0.035318
2086911,6438797,1.0,0,0,1,0,0,0,0,0,0,0,0.519084,0.480916,0,0,0,0,0,0,0.161569,0,0,0
2086911,6438327,3.0,1,0,0,0,1,0,0.152672,0.847328,0,0,0,0,0,0,0.429389,0.366412,0.128815,0,0,0,0.094892,0
2086911,6434401,5.0,1,0,1,0,1,1,0.152672,0.847328,0,0,0.519084,0.480916,0,0,0.429389,0.366412,0.128815,0,0.161569,0,0.094892,0.035318
2086911,6434309,1.0,1,0,1,0,1,0,0.152672,0.847328,0,0,0.519084,0.480916,0,0,0.429389,0.366412,0.128815,0,0.161569,0,0.094892,0
2086911,6434032,4.0,1,0,1,0,1,1,0.152672,0.847328,0,0,0.519084,0.480916,0,0,0.429389,0.366412,0.128815,0,0.161569,0,0.094892,0.035318
2086911,6380190,2.0,1,0,0,0,0,1,0.152672,0.847328,0,0,0,0,0,0,0,0,0.128815,0,0,0,0,0.035318
2086911,6365011,2.0,1,0,0,0,0,0,0.152672,0.847328,0,0,0,0,0,0,0,0,0.128815,0,0,0,0,0
2086911,6346115,4.0,1,0,0,0,1,1,0.152672,0.847328,0,0,0,0,0,0,0.429389,0.366412,0.128815,0,0,0,0.094892,0.035318
2086911,6337755,3.0,1,0,1,0,0,0,0.152672,0.847328,0,0,0.519084,0.480916,0,0,0,0,0.128815,0,0.161569,0,0,0
2086911,6292940,4.0,1,0,1,0,1,1,0.152672,0.847328,0,0,0.519084,0.480916,0,0,0.429389,0.366412,0.128815,0,0.161569,0,0.094892,0.035318
2086911,6288206,5.0,0,0,1,0,1,1,0,0,0,0,0.519084,0.480916,0,0,0.429389,0.366412,0,0,0.161569,0,0.094892,0.035318
2086912,6030453,5.0,1,0,0,0,0,0,0.559782,0.440217,0,0,0,0,0,0,0,0,0.171754,0,0,0,0,0
2086912,5976247,5.0,1,0,0,0,1,1,0.559782,0.440217,0,0,0,0,0,0,0.731522,0.16087,0.171754,0,0,0,0.247557,0.0
2086912,5968079,5.0,0,1,0,0,0,1,0,0,0.907609,0.092392,0,0,0,0,0,0,0,0.125936,0,0,0,0.0
2086912,5759221,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2086912,5687956,4.0,1,0,0,0,1,1,0.559782,0.440217,0,0,0,0,0,0,0.731522,0.16087,0.171754,0,0,0,0.247557,0.0
2086912,5629565,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2086912,5583372,5.0,1,0,0,0,0,1,0.559782,0.440217,0,0,0,0,0,0,0,0,0.171754,0,0,0,0,0.0
2086912,5433594,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086912,5372230,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086912,5372091,5.0,1,0,0,0,0,1,0.559782,0.440217,0,0,0,0,0,0,0,0,0.171754,0,0,0,0,0.0
2086912,5369398,3.0,1,0,0,0,1,1,0.559782,0.440217,0,0,0,0,0,0,0.731522,0.16087,0.171754,0,0,0,0.247557,0.0
2086912,5308411,5.0,1,1,1,0,1,1,0.559782,0.440217,0.907609,0.092392,0.804348,0.195652,0,0,0.731522,0.16087,0.171754,0.125936,0.126688,0,0.247557,0.0
2086912,5278130,5.0,1,1,1,0,0,1,0.559782,0.440217,0.907609,0.092392,0.804348,0.195652,0,0,0,0,0.171754,0.125936,0.126688,0,0,0.0
2086912,5237138,5.0,0,0,1,0,0,1,0,0,0,0,0.804348,0.195652,0,0,0,0,0,0,0.126688,0,0,0.0
2086912,5191721,5.0,1,1,0,0,1,1,0.559782,0.440217,0.907609,0.092392,0,0,0,0,0.731522,0.16087,0.171754,0.125936,0,0,0.247557,0.0
2086912,5006125,5.0,1,1,0,0,1,0,0.559782,0.440217,0.907609,0.092392,0,0,0,0,0.731522,0.16087,0.171754,0.125936,0,0,0.247557,0
2086912,4801932,5.0,1,1,0,0,1,0,0.559782,0.440217,0.907609,0.092392,0,0,0,0,0.731522,0.16087,0.171754,0.125936,0,0,0.247557,0
2086912,4782853,5.0,1,1,0,1,0,0,0.559782,0.440217,0.907609,0.092392,0,0,0.494565,0.217391,0,0,0.171754,0.125936,0,0.0,0,0
2086912,4309799,5.0,1,1,1,1,1,1,0.559782,0.440217,0.907609,0.092392,0.804348,0.195652,0.494565,0.217391,0.731522,0.16087,0.171754,0.125936,0.126688,0.0,0.247557,0.0
2086912,4258570,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.731522,0.16087,0,0,0,0,0.247557,0.0
2086913,7430444,5.0,0,0,1,0,0,1,0,0,0,0,0.628205,0.371795,0,0,0,0,0,0,0.198333,0,0,0.120165
2086913,7402410,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120165
2086913,7216200,5.0,1,1,1,0,1,1,0.141025,0.858974,0.106838,0.893162,0.628205,0.371795,0,0,0.835043,0.067949,0.064408,0.217639,0.198333,0,0.085989,0.120165
2086913,7206497,1.0,0,0,1,0,0,1,0,0,0,0,0.628205,0.371795,0,0,0,0,0,0,0.198333,0,0,0.120165
